id,email,username,display_name,phone,phone_contact_enabled,nationality,school,grade,zip_code,default_radius_mi,default_filter_same_zip,default_filter_same_nationality,default_filter_same_school,is_verified,status,created_at,updated_at
1537bb8f-8d18-4dae-bed2-636ec4ce9b62,sp3732@columbia.edu,sneha.patel,,,true,IN,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-01-18T19:57:40+00:00,2026-02-07T14:10:30+00:00
444889f7-5e1b-47df-9469-5d3990179ab1,nb7914@columbia.edu,nathan_be,Nathan Bennett,,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
398c4a87-ea96-40b1-9d0b-21f40b43e5db,de5962@columbia.edu,daniel_el,Daniel Ellis,+16465550188,true,US,seas_undergrad,undergraduate,10025,2.5,false,false,false,true,active,2025-10-20T01:41:56+00:00,2025-10-23T01:26:05+00:00
3fc6331b-9394-4e27-8bfb-3d16fe1a97c0,jm4514@columbia.edu,jamesm,,,true,US,columbia_college,faculty_staff,11375,2.5,false,false,false,true,active,2025-08-21T23:34:17+00:00,2025-10-24T05:22:28+00:00
38736e97-8380-4bc8-9d40-b95a6d5761ef,ki1468@columbia.edu,kenta_it,Kenta Ito,,true,JP,columbia_college,faculty_staff,10027,5.0,false,true,false,true,active,2026-01-17T18:31:17+00:00,2026-04-16T09:29:51+00:00
e2bc1752-1983-472e-bbd9-c6fae7cac58a,oq6188@columbia.edu,owen.quinn,,,true,US,vps,graduate,10031,0.5,false,false,true,true,active,2024-10-03T15:21:24+00:00,2025-01-08T10:42:45+00:00
64d51d94-4f34-4e31-980e-5bf1b969932e,jz9442@columbia.edu,jian.zhu,,+13475550109,true,CN,arts,graduate,10030,2.5,false,false,false,true,active,2026-01-26T14:27:33+00:00,2026-02-01T16:29:33+00:00
ad2f999d-f1b6-41a4-a695-aceb650a5b74,gb8662@columbia.edu,grace.barnes,,,true,US,seas_grad,graduate,10027,2.5,false,false,false,true,active,2026-03-10T12:43:41+00:00,2026-03-26T01:39:22+00:00
6e0a545d-7359-4e4b-8579-a4726131d1bf,ys2006@columbia.edu,yuna_se,,+13475550125,true,KR,seas_undergrad,undergraduate,10023,2.5,false,false,false,true,active,2026-08-29T22:15:14+00:00,2026-09-02T18:00:00+00:00
bf74e9cf-5b79-495b-8c29-2dec4918a0c9,sh9424@columbia.edu,sungmin_hw,,+19175550173,true,KR,arts,graduate,10030,5.0,false,false,true,true,active,2026-01-19T15:38:09+00:00,2026-03-28T15:22:51+00:00
2709bb2d-e639-44c0-920f-80a9f4c4955e,sv9963@columbia.edu,santiago.vargas,Santiago Vargas,,true,MX,law,graduate,10027,0.5,false,false,true,true,active,2025-02-26T09:01:42+00:00,2025-06-16T08:10:31+00:00
4baa25b9-1700-4782-a80b-d9e663939f70,rm3452@columbia.edu,r_miller,,+13475550162,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2024-09-13T06:38:23+00:00,2024-09-27T21:58:41+00:00
29e81cd4-a5a4-4921-88b6-db739bec3403,tp2601@columbia.edu,taeyang_pa,,+19175550150,true,KR,seas_undergrad,undergraduate,10027,2.5,true,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
64be8bfb-802e-4c82-a1a5-933556b2ba96,rr4407@columbia.edu,rahul_ra,Rahul Rao,,true,IN,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2025-09-18T12:11:44+00:00,2025-09-19T06:52:22+00:00
b000127a-7ff3-4aba-9f9f-56872787d1ed,tf7717@columbia.edu,tessa_fo,Tessa Foster,,true,US,gsas,graduate,10128,0.5,false,false,false,true,active,2024-10-16T10:11:40+00:00,2024-10-23T23:50:19+00:00
13b5744b-66e0-4019-bef2-84157782226f,eq5340@columbia.edu,emma.quinn,,+16465550150,true,US,sipa,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
79f24b18-9bf0-4e1b-be57-3291ef518791,xz5043@columbia.edu,xinyi_zh,Xinyi Zhao,+16465550149,true,CN,columbia_college,undergraduate,11354,1.0,false,false,false,true,active,2025-09-05T14:57:46+00:00,2025-09-13T09:12:36+00:00
7904c7f6-5715-4255-84c6-732709e718e5,rw9861@columbia.edu,ruby.walsh,,,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
fba653f1-56a1-4e32-b3a6-1205a8a2e461,em3432@columbia.edu,elliot.miller,Elliot Miller,+16465550104,true,US,cbs,graduate,10025,2.5,false,false,false,true,active,2024-08-31T07:50:09+00:00,2024-11-09T12:12:31+00:00
d24b23ee-291d-4c2f-8c3a-ce1251c2c3d8,yn3729@columbia.edu,youssef_na,Youssef Nasser,,true,EG,seas_grad,graduate,10034,2.5,false,false,false,true,deactivated,2025-01-27T14:55:29+00:00,2025-02-12T10:41:44+00:00
e527c615-824b-4cbb-9b36-05d56a2a10d1,kz3004@columbia.edu,kaiwen.zhao,,,true,CN,cbs,graduate,10030,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
16f443cf-d5c0-4214-964e-a8d0ca61fc3b,zb1053@columbia.edu,zoe_br,Zoe Brooks,+13475550146,false,US,columbia_college,undergraduate,10016,2.5,true,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
6fe52876-1a56-4bed-b662-5983babec5c8,ll3365@columbia.edu,lingxil,,+16465550103,false,SG,gsas,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
63e9a505-7c6b-4204-93f7-db5e9998f23c,mr5536@columbia.edu,michael_re,,+13475550113,true,US,gsas,graduate,10027,5.0,false,false,false,true,active,2025-08-27T03:11:18+00:00,2025-10-02T00:37:27+00:00
e294d7c5-9f72-4226-9091-d2cf6c147a17,jm3815@columbia.edu,james_ma,,+19175550110,true,CA,columbia_college,undergraduate,10031,10.0,false,false,false,true,active,2025-02-14T21:07:40+00:00,2025-06-12T05:02:27+00:00
0209100d-8ff5-4765-ac79-0e73e4267e70,kr5767@columbia.edu,karthik_ra,,,true,IN,general_studies,undergraduate,10030,2.5,false,false,false,true,active,2026-08-28T18:03:48+00:00,2026-09-02T18:00:00+00:00
529918b7-4817-40fc-b552-52aa5098a29e,ss9012@columbia.edu,siddharth_si,,,true,IN,sipa,graduate,10040,2.5,false,false,false,true,active,2026-01-29T20:37:20+00:00,2026-02-02T21:37:31+00:00
d3b241fd-4312-4ff2-8a1f-d87ee3e64ceb,sh7238@columbia.edu,sophiah,,,true,GB,law,graduate,10023,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
e56963cb-53f9-4240-97e8-786e9f766dec,ms3218@columbia.edu,matheus_so,,,true,BR,cbs,graduate,10027,2.5,false,false,false,true,active,2026-02-07T03:39:25+00:00,2026-02-28T03:40:11+00:00
5d717b99-735c-4981-87a3-225adde8acea,tl4201@columbia.edu,thao_le,Thao Le,+12125550102,false,VN,seas_grad,graduate,10027,1.0,false,false,false,true,active,2024-08-29T07:39:17+00:00,2024-11-09T12:13:51+00:00
323773fe-1734-4723-9d7c-e9ea06ffd008,od3306@columbia.edu,owen.doyle,,+13475550151,true,US,journalism,graduate,10033,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
ff1dc571-d626-480e-b098-a50d60c896af,sc1981@columbia.edu,sophia_ca,,,true,US,seas_grad,graduate,10014,0.5,false,false,false,true,active,2025-09-02T07:50:13+00:00,2025-10-01T02:47:23+00:00
71dbb1fe-ab44-470c-9d83-8d7b06a225e9,mp6313@columbia.edu,mariana.pereira,Mariana Pereira,+12125550161,true,BR,seas_undergrad,undergraduate,10451,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
3d6322d3-d39c-4fa0-8f6b-6413dfc01504,zw1911@columbia.edu,ziyu_wa,Ziyu Wang,+19175550147,true,CN,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2026-01-30T07:25:01+00:00,2026-03-07T23:23:44+00:00
160c0fa7-afc0-4e96-a43f-c0f8f16d4960,sg8199@columbia.edu,siyu.guo,,+19175550173,true,SG,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
cf7fdd80-5c27-42aa-9731-b5d404e42dc4,jb1471@columbia.edu,julian_be,,+19295550167,true,GB,seas_grad,graduate,10027,2.5,false,false,false,true,active,2026-01-23T15:51:50+00:00,2026-02-27T01:50:22+00:00
e498c64a-bba9-4d06-9b1a-eb953ab09269,ad4071@columbia.edu,ananya_de,Ananya Desai,,true,IN,seas_undergrad,undergraduate,10012,0.5,false,false,false,false,active,2025-01-21T05:47:29+00:00,2025-01-30T20:16:11+00:00
08a3481a-550b-4bbb-82c1-55804ba01127,om2722@columbia.edu,olivia_mi,Olivia Miller,+12125550103,true,US,cbs,graduate,10035,2.5,false,false,false,true,active,2026-02-03T11:53:43+00:00,2026-02-20T19:59:21+00:00
9e8e0225-d22d-409e-a1ce-2e9061fc7344,jh3483@columbia.edu,javier_he,,,true,ES,cbs,graduate,10029,2.5,false,false,false,true,active,2025-10-02T09:21:27+00:00,2025-10-29T13:09:10+00:00
aad30630-8e92-421f-b48a-f3109914adea,tz4245@columbia.edu,tianyuz,Tianyu Zhu,,true,CN,seas_grad,graduate,10027,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
3d9b6dd2-deb5-4f7f-9ae8-89c12f579e9c,hj9936@columbia.edu,haeunj,,+13475550155,true,KR,seas_grad,graduate,11211,2.5,false,false,false,true,active,2026-01-21T03:13:12+00:00,2026-03-29T11:32:29+00:00
b7a745a5-3025-4c9b-be31-be2069c14582,zy7186@columbia.edu,zhihao_ya,Zhihao Yang,+19295550159,true,CN,sipa,graduate,10025,1.0,true,false,false,true,active,2026-01-29T06:04:29+00:00,2026-08-04T16:07:25+00:00
02126d92-72ee-409c-9e6c-a2e4d9f83a6b,oh9999@columbia.edu,oliviah,,+12125550176,true,US,columbia_college,undergraduate,10128,2.5,false,false,false,true,deactivated,2025-02-01T19:51:25+00:00,2025-04-11T19:37:04+00:00
16efbd3d-b8b5-4695-8df4-431470ed3973,mw1698@columbia.edu,michael.whitfield,,+12125550170,true,US,gsapp,graduate,10027,0.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
aecd8b7b-3750-4508-a0fb-e02d38d0a892,sw2279@columbia.edu,siyu_wa,,,true,TW,public_health,graduate,10025,10.0,false,false,false,true,active,2026-08-28T07:06:11+00:00,2026-09-02T18:00:00+00:00
ebb54dc7-29b1-45c5-9e70-0c5c4e51e720,sp6777@columbia.edu,siddharth.patel,,+12125550165,true,IN,sipa,graduate,10025,2.5,true,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
006472ad-ef7c-49dc-a9a5-5be63552c118,es8399@columbia.edu,elif.sahin,,,true,TR,teachers_college,graduate,10031,1.0,false,true,false,true,active,2025-08-25T00:06:43+00:00,2025-10-25T09:10:39+00:00
4a9ba647-dfe2-49e1-bb29-2cba11c55421,jc2403@columbia.edu,julian.carter,,,true,AU,cbs,graduate,10027,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
35d1c9bc-1b79-49c9-a300-85609f394726,sl9643@columbia.edu,siyu.liu,,,true,CN,columbia_college,undergraduate,10031,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
b2e205f3-a921-447a-b55e-53d5b2d86de3,cw3267@columbia.edu,caleb.walsh,Caleb Walsh,+19295550130,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-01-29T21:20:15+00:00,2026-03-12T19:41:00+00:00
3b30a6e4-3c57-4bbd-9b03-022e7facb880,rr5643@columbia.edu,ruby.reed,Ruby Reed,,true,US,columbia_college,undergraduate,10027,10.0,false,false,false,true,active,2024-08-26T14:28:05+00:00,2024-09-10T13:02:28+00:00
87144f65-cce8-4440-b1c1-92d6c4ad5ac8,hj3080@columbia.edu,h_jang,,+19295550181,true,KR,general_studies,undergraduate,10023,2.5,false,false,false,true,active,2025-09-18T03:38:54+00:00,2025-09-22T17:21:54+00:00
ddd1c048-ef55-4690-955b-c869f4c05bc7,of7186@columbia.edu,olivia.foster,,+13475550127,true,US,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2026-01-31T09:41:35+00:00,2026-02-12T03:54:07+00:00
87b7f104-1daf-4fc6-a5e9-75a12a3c801f,cd8609@columbia.edu,caleb_do,,,true,US,vps,graduate,10030,2.5,false,false,false,true,active,2026-02-06T20:58:52+00:00,2026-03-28T02:31:22+00:00
717aa351-fab1-415d-aa39-5e7d6202e3d8,jg5634@columbia.edu,james_gr,,+19175550148,true,US,gsas,graduate,10027,2.5,false,false,false,true,active,2026-01-31T18:54:12+00:00,2026-03-14T14:49:59+00:00
55fb0edf-b28e-4b2a-9d2b-2fa1f6dcbe3e,hs2441@columbia.edu,hannah.sullivan,,+12125550127,true,US,gsapp,graduate,11106,2.5,false,false,false,true,active,2025-08-26T15:38:45+00:00,2025-10-27T15:29:33+00:00
e1d1ec8a-4a06-4c11-92ae-cd479f53a2fe,rb1229@columbia.edu,ryan.brooks,,+12125550192,true,US,journalism,graduate,10001,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
31d9eacf-7f61-4435-b484-43965f1c29b6,nb5347@columbia.edu,nora.brooks,Nora Brooks,+12125550190,true,US,cbs,graduate,10025,2.5,false,false,false,true,active,2025-02-04T02:28:54+00:00,2025-03-12T10:59:00+00:00
87981edc-4a5a-415d-b51d-f9217163949a,zm4603@columbia.edu,zoem,Zoe Marsh,+19175550146,true,US,sipa,graduate,10025,2.5,false,false,false,true,active,2025-09-04T13:56:22+00:00,2025-09-16T23:42:16+00:00
02807cc1-6bae-4344-a5ac-526283c350fc,oc7937@columbia.edu,olivia_ca,Olivia Carter,,true,US,columbia_college,undergraduate,10027,2.5,true,false,true,true,deactivated,2026-01-17T03:59:24+00:00,2026-03-07T08:45:42+00:00
6fadda54-a15d-4010-be7a-2f23d4461cf9,wo9772@columbia.edu,woojin_oh,,,true,KR,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2025-08-30T22:59:51+00:00,2025-09-27T09:07:52+00:00
d0c1bf19-bea4-424f-910b-25f9f5d2cc23,js4547@columbia.edu,james.sinclair,James Sinclair,+13475550188,true,US,cbs,graduate,10027,10.0,false,false,false,true,active,2025-02-22T19:47:57+00:00,2025-03-25T22:43:34+00:00
53a84c41-db22-49bf-98bd-d408fffdabc3,yz9173@columbia.edu,yifan.zhang,,+19295550178,true,CN,columbia_college,undergraduate,10036,5.0,false,false,false,true,active,2025-01-18T17:54:40+00:00,2025-01-19T12:27:32+00:00
9683d7cb-c320-48ab-b91d-373a4a32cc44,zz8283@columbia.edu,zhihao.zhou,Zhihao Zhou,+19295550149,true,CN,cbs,graduate,10027,0.5,false,false,false,true,active,2025-01-23T00:41:57+00:00,2025-02-16T01:51:16+00:00
e5568dbb-54b7-42d1-9092-361343b75252,mw2598@columbia.edu,michaelw,Michael Whitfield,+12125550168,true,US,arts,graduate,10027,2.5,false,false,false,true,active,2026-09-01T02:11:37+00:00,2026-09-02T18:00:00+00:00
61bc54ff-d92a-459a-b783-749eeba4b206,ns1546@columbia.edu,nathan_si,,+19175550194,true,US,seas_grad,graduate,10022,2.5,false,false,false,true,active,2025-09-25T01:24:13+00:00,2025-11-07T03:01:36+00:00
ba1fa7b7-1ba1-4dcc-8cde-7e8038432e3d,eq4810@columbia.edu,elliot_qu,Elliot Quinn,+19295550181,true,US,cbs,graduate,10033,2.5,false,false,false,true,active,2024-09-11T00:50:04+00:00,2024-11-23T19:59:02+00:00
8d2b7914-36a2-4975-9e44-eacb4adeaa0b,lr5187@columbia.edu,lucia.rojas,Lucia Rojas,+13475550185,true,ES,teachers_college,graduate,10027,2.5,false,false,false,true,active,2026-01-21T10:43:27+00:00,2026-02-09T16:49:09+00:00
ac4cd2de-69ac-436e-b67e-c476f7f37a57,nw5581@columbia.edu,nanami.watanabe,Nanami Watanabe,+19175550186,true,JP,cbs,graduate,10027,0.5,false,false,false,true,active,2026-02-07T11:39:25+00:00,2026-04-01T15:42:36+00:00
29d5a494-6baf-4419-8eab-634d29535262,gr3971@columbia.edu,grace.reed,Grace Reed,+16465550157,true,US,cbs,graduate,10025,2.5,false,true,false,true,active,2026-02-17T23:40:58+00:00,2026-03-09T02:32:44+00:00
7524322e-1510-48cc-868b-8d59b328109b,yw2954@columbia.edu,yuhan_wa,,+19175550153,true,CN,seas_grad,graduate,10027,2.5,false,false,false,true,active,2025-01-27T13:14:17+00:00,2025-02-24T04:36:47+00:00
294f420a-5757-4fda-ae5b-a8b66126e192,ao1161@columbia.edu,akosua_ok,Akosua Okafor,+19175550169,true,NG,general_studies,undergraduate,10027,2.5,false,false,false,true,active,2026-01-22T21:19:52+00:00,2026-02-11T10:18:06+00:00
b37478b5-88dc-4b30-a68b-459b94eeb755,aa6815@columbia.edu,abena_ad,Abena Adeyemi,+19175550146,true,NG,teachers_college,graduate,10027,2.5,false,false,false,true,active,2026-01-28T01:40:58+00:00,2026-02-24T08:02:31+00:00
b296b45f-615d-4fb5-8a3a-1c8e1a6337f6,em9354@columbia.edu,ethan_mi,,,true,CA,columbia_college,undergraduate,10027,10.0,false,false,false,true,active,2026-03-08T03:12:37+00:00,2026-03-18T05:02:20+00:00
455c0e52-3711-4ae9-b759-518f8656d267,js7090@columbia.edu,jimin_sh,Jimin Shin,+19295550102,true,KR,teachers_college,graduate,10025,2.5,false,false,false,true,active,2026-09-01T16:50:24+00:00,2026-09-02T18:00:00+00:00
243e24a6-e1f8-4efa-b9de-535c1492c5c0,mr2407@columbia.edu,mateo.rojas,,,true,AR,sipa,graduate,10037,0.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
2f332f44-a56f-479b-9cbc-e26f7dbb675c,cr2650@columbia.edu,chiara.rossi,,+19295550115,true,IT,teachers_college,graduate,11205,2.5,false,false,false,true,active,2026-09-01T02:32:02+00:00,2026-09-02T18:00:00+00:00
630fe4a8-7f3f-4f97-93c1-03feb895bbd5,mc3925@columbia.edu,maya_ca,Maya Carter,+16465550136,true,US,seas_grad,graduate,10040,0.5,false,false,false,true,active,2025-09-04T10:32:18+00:00,2025-12-02T04:31:46+00:00
8ced966b-96fc-45a7-b2fd-f43f6a26b92a,jc7580@columbia.edu,jian_ch,Jian Chen,,true,CN,general_studies,undergraduate,10027,2.5,false,false,false,true,active,2026-01-17T06:38:57+00:00,2026-01-20T03:09:53+00:00
35928660-0ae6-4053-9ec6-e801ec7fd703,kk1412@columbia.edu,kyungsoo.kwon,Kyungsoo Kwon,+16465550189,true,KR,gsas,graduate,10027,2.5,false,false,false,false,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
b39b0d31-5468-4f8c-b0e1-015cf5d250f5,ss4441@columbia.edu,sophie_sc,Sophie Schmidt,,true,DE,vps,graduate,10031,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
8d0a4127-34d4-4cb0-ab2c-8a44732c4636,yg9669@columbia.edu,yuxin.guo,,+13475550130,true,TW,seas_undergrad,undergraduate,10027,2.5,false,true,false,true,active,2025-01-21T19:49:45+00:00,2025-02-05T18:23:44+00:00
51dac652-9517-4e31-b9c9-905c3968e085,mw6061@columbia.edu,m_whitfield,Michael Whitfield,+19175550192,true,US,seas_undergrad,undergraduate,10023,2.5,false,false,false,true,active,2025-01-25T13:29:53+00:00,2025-02-24T13:21:40+00:00
e76cf478-5afa-46e3-a39b-b02c23d6bb1b,jc7630@columbia.edu,jaewon.choi,,+13475550144,true,KR,seas_grad,graduate,10025,2.5,true,false,false,true,deactivated,2025-09-09T19:13:24+00:00,2026-05-04T08:05:11+00:00
ca854a1f-19b2-421c-9eef-32da371efdb6,os2091@columbia.edu,olivia_si,,+13475550115,true,US,law,graduate,10009,2.5,false,false,false,true,active,2026-09-02T07:19:00+00:00,2026-09-02T18:00:00+00:00
681a768e-2c15-4f60-b8bb-6613e5d882f5,cs2503@columbia.edu,chloe_su,Chloe Sullivan,+19175550175,true,US,columbia_college,undergraduate,10029,2.5,true,true,false,true,active,2025-02-01T17:36:48+00:00,2025-03-06T16:58:18+00:00
4bcfb395-99a4-40b8-a38e-0576e4ded0dd,ym3641@columbia.edu,yulia_mo,,,true,RU,general_studies,undergraduate,10027,2.5,false,false,false,true,active,2026-01-21T09:50:32+00:00,2026-02-19T18:49:32+00:00
5916ac8e-53b3-48e1-9c99-62b0ba8e9a9a,kl1196@columbia.edu,kyungsoo_le,,,true,KR,columbia_college,undergraduate,10002,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
1533231e-9d8a-4bcd-a2ff-33e2d020e088,nc9970@columbia.edu,nora.carter,Nora Carter,+16465550145,true,US,gsas,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
1f0ddb3c-4cd1-49b9-a789-23889508ed4c,zx9349@columbia.edu,zhihao.xu,Zhihao Xu,+16465550158,true,CN,seas_undergrad,undergraduate,10022,2.5,false,false,true,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
377e7191-3221-47cb-9795-dfb8deb3bd93,yy9042@columbia.edu,yuhan.yang,,+19295550100,true,CN,general_studies,undergraduate,10032,5.0,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
cbdd5015-f7ef-4d03-8c38-691697730094,hl8509@columbia.edu,hao.liu,,+13475550148,true,CN,general_studies,faculty_staff,10025,2.5,true,false,false,true,deactivated,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
4366727f-cad9-45ec-ac07-3b7e024b94a1,ad4201@columbia.edu,arjun_de,,,true,IN,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2025-02-01T13:49:44+00:00,2025-02-13T19:20:31+00:00
c6d228b1-1475-4c52-9202-955f3d1a056a,zh1936@columbia.edu,ziyu_he,Ziyu He,+12125550175,true,CN,cbs,graduate,10025,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
0735b0aa-84bc-49aa-a78b-0ec4f2e216e6,sz6166@columbia.edu,siyuz,,+19175550108,true,CN,columbia_college,undergraduate,10028,5.0,false,false,false,true,active,2025-09-04T19:01:55+00:00,2025-09-14T10:22:16+00:00
e6ac3080-e405-47c5-b78b-6c37ea355a02,nk8644@columbia.edu,njoroge_ka,Njoroge Kamau,+19295550109,true,NG,teachers_college,graduate,10031,2.5,false,false,false,true,active,2025-09-04T05:09:50+00:00,2025-12-04T16:52:25+00:00
e137b684-6d45-41e4-b53a-a2952179ea27,kw2119@columbia.edu,kanya_wa,,,true,TH,seas_undergrad,undergraduate,10011,10.0,false,true,true,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
dc64b030-9ad0-4b7f-aa39-1ea19decb440,mp7476@columbia.edu,minh_ph,,+19295550112,true,VN,seas_grad,graduate,10024,2.5,false,false,false,true,active,2025-08-29T22:32:36+00:00,2025-09-30T21:17:03+00:00
323eb581-df66-495e-b4c3-b8d51316dccb,gb5922@columbia.edu,giulia_bi,,+19175550126,true,IT,columbia_college,undergraduate,10027,2.5,true,false,false,true,active,2024-10-19T22:23:58+00:00,2024-10-28T12:16:45+00:00
9aea37f8-e6a2-47b3-865c-e315b7f18968,gd3654@columbia.edu,grace.doyle,Grace Doyle,+19295550109,true,CA,seas_grad,graduate,10451,2.5,true,false,false,false,active,2026-01-29T03:45:27+00:00,2026-03-19T00:53:02+00:00
76ccd1ff-3a84-48cc-8149-8acfff606858,hk6566@columbia.edu,hyunwook,Hyunwoo Kim,+13475550122,true,KR,general_studies,undergraduate,10027,10.0,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
e76f1c36-dc56-4078-b217-afbb31f503d4,hc4942@columbia.edu,haeun.choi,,,true,KR,columbia_college,undergraduate,10030,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
ed0e2d10-4f67-4d49-90d7-e62e955882ea,jl5629@columbia.edu,juliette_le,,+16465550108,true,FR,seas_undergrad,undergraduate,10025,2.5,true,true,false,true,active,2026-08-31T13:41:23+00:00,2026-09-02T18:00:00+00:00
4ba80bba-ed9e-4988-b134-58c090db59c4,hk7260@columbia.edu,haeun_kw,Haeun Kwon,+13475550167,true,KR,seas_undergrad,undergraduate,10027,1.0,false,false,false,true,active,2026-08-31T07:21:01+00:00,2026-09-02T18:00:00+00:00
88942c42-e7fc-4711-8a66-3b2c75c38bcd,jh7291@columbia.edu,jian.hu,Jian Hu,+19175550198,true,CN,teachers_college,graduate,10027,0.5,false,true,false,true,active,2026-08-28T21:47:05+00:00,2026-09-02T18:00:00+00:00
34bb6b84-f580-43e5-b382-8d64000dc73d,hf5280@columbia.edu,hugo_fo,Hugo Fontaine,+12125550181,true,FR,journalism,graduate,10031,2.5,true,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
caf7efc4-3973-492b-abf8-2af2f0caa4ef,kg6458@columbia.edu,karthikg,Karthik Gupta,+19175550173,true,IN,columbia_college,undergraduate,10026,5.0,false,false,false,true,active,2026-01-30T18:01:47+00:00,2026-03-13T08:07:03+00:00
29f2c43b-7cbe-420a-a7cb-2ede9cf6dd4c,md7821@columbia.edu,maya_do,,+12125550159,true,ZA,seas_undergrad,undergraduate,10036,2.5,false,false,false,true,active,2026-03-25T08:24:31+00:00,2026-04-14T05:29:53+00:00
a0bc3b16-7612-417e-acb2-ce0de205d14a,el4293@columbia.edu,eitan_le,,+19175550198,true,IL,cbs,graduate,10023,2.5,true,false,false,true,active,2026-01-21T07:28:49+00:00,2026-03-26T07:01:29+00:00
a8d349ec-ecf2-43ca-8416-744ce695ec74,zz3522@columbia.edu,ziyu.zhang,,+19295550152,true,CN,teachers_college,graduate,10027,10.0,false,false,false,true,active,2026-08-30T10:58:01+00:00,2026-09-02T18:00:00+00:00
0659bb5c-a162-488f-bda6-3659a00193c1,hz2278@columbia.edu,haoz,Hao Zhang,+19175550106,true,CN,gsas,graduate,10026,5.0,false,false,false,true,active,2026-02-04T04:55:26+00:00,2026-05-04T09:02:54+00:00
eb37e445-ad15-450f-aac9-165635b7ef7b,sl7090@columbia.edu,siyul,,+19295550180,true,CN,general_studies,undergraduate,10039,2.5,false,true,false,true,active,2025-01-19T18:42:56+00:00,2025-02-04T15:54:50+00:00
635cb86b-03c7-4fb4-884b-ced27f9691bb,rm3617@columbia.edu,ryan37,Ryan Miller,,true,US,sipa,graduate,10034,10.0,true,false,false,true,deactivated,2025-01-25T04:47:09+00:00,2025-01-27T05:22:27+00:00
c23dbe1f-e0ec-4c11-aa9d-12a5f551ed35,mn6926@columbia.edu,meera_na,Meera Nair,+13475550111,true,IN,seas_undergrad,undergraduate,10027,2.5,false,true,false,true,active,2026-02-05T09:29:10+00:00,2026-02-11T03:19:01+00:00
1fa4ca79-e386-4977-9032-f42a85558d36,ch5414@columbia.edu,chloe_ha,,,true,US,cbs,graduate,10027,2.5,false,false,false,true,active,2025-08-25T04:18:14+00:00,2025-09-03T15:18:28+00:00
